name,kind,shop,url,price,date
"Samsung C24RG52 - Monitor Curvo Gaming de 24'' Full HD (1920x1080, 4ms, 144 Hz, FreeSync, Flicker-Free, LED, VA, 16:9, 3000:1, 1800R, 250 cd/m², 178°, HDMI, Base en V) Negro",screen,Amazon,https://www.amazon.es/Samsung-C24RG52-Monitor-FreeSync-Flicker-Free/dp/B083T2NH8P/ref=sr_1_2?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-2,179.99,2020-11-03
"AOC 24G2U/BK Monitor Gaming de 24' Full HD e-Sports (IPS, 1ms, AMD FreeSync, 144Hz, Sin Marco, Ajustable en altura y FlickerFree)",screen,Amazon,https://www.amazon.es/AOC-24G2U-BK-Ajustable-FlickerFree/dp/B07Y3RYLVH/ref=sr_1_4?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-4,,2020-11-03
"ViewSonic VX2458-C-MHD Monitor Gaming Curvo Full HD 24' AMD FreeSync (144Hz, 1ms, 1080p, 1800R, DVI, HDMI, DisplayPort, 2X Altavoces 3W) Negro",screen,Amazon,https://www.amazon.es/Mon-24-1920X1080-16-144HZ/dp/B07H5GNR18/ref=sr_1_5?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-5,169.0,2020-11-03
"ASUS VG248QE Serie VG248 - Monitor Gaming de 24' Full-HD (1920x1080, 1 ms, Free-Sync, HDMI x2, DisplayPort, D-Sub Flicker-Free, Panel TN, altavoces, con base ergonómica), color Negro",screen,Amazon,https://www.amazon.es/ASUS-VG248QE-1920x1080-Altavoces-DisplayPort/dp/B00B19T7QC/ref=sr_1_9?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-9,199.0,2020-11-03
"AOC G2590FX- Monitor Gaming de 25' 144 Hz Full HD (1920 x 1080 Pixeles, 1 ms, FreeSync Premium, Flickerfree, Shadow Control, Displayport, HDMI)",screen,Amazon,https://www.amazon.es/AOC-Gaming-G2590FX-Pantalla-Plana/dp/B07D377Q6D/ref=sr_1_11?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-11,199.0,2020-11-03
Lenovo G25-10 24.5 ' FHD TN G-Sync Gaming Monitor 144 Hz 1 ms HDMI+DP 3 lados sin bordes Regulable en altura - Negro,screen,Amazon,https://www.amazon.es/Lenovo-G25-Pantalla-respuesta-FreeSync/dp/B082MZM43X/ref=sr_1_15?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-15,179.0,2020-11-03
"Prechen Monitor Gaming 23.8 Pulgadas Full HD 1920x1080 pixeles,IPS,144 Hz, 3 ms,Puerto VGA / HDMI,Brillo inteligente/menos luz azul/marco ultrafino,negro",screen,Amazon,https://www.amazon.es/Prechen-Pulgadas-1920x1080-Inteligente-Ultrafino/dp/B08CX74C45/ref=sr_1_16?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-16,169.99,2020-11-03
"Thinlerain - 24 Pulgadas Monitor 144Hz, Full HD 1920 x 1080 LED Monitor Gaming, (2 ms, HDMI/VGA), Color Negro",screen,Amazon,https://www.amazon.es/Thinlerain-Monitor-Pulgadas-Pantalla-Juegos/dp/B089XYB72K/ref=sr_1_18?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3H3OEELUC7P8V&dchild=1&keywords=monitores+144+hz&qid=1602069903&refinements=p_n_feature_browse-bin%3A949750031%7C949751031&rnid=949747031&s=computers&sprefix=monitores+144%2Caps%2C172&sr=1-18,159.99,2020-11-03
"AMD Ryzen 7 2700X - Procesador con disipador de calor Wraith Prism (16 MB, 8 núcleos, velocidad de 4.35 GhZ, 105 W)",cpu,Amazon,https://www.amazon.es/AMD-Ryzen-2700X-Procesador-disipador/dp/B07B428M7F/ref=sr_1_1?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-1,193.71,2020-11-03
"AMD Ryzen 5 3400G, Procesador con Disipador de Calor Wraith Spire (4 MB, 4 Núcleos, Velocidad de 4.2 GHz, 65W)",cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3400G-Procesador-Disipador/dp/B07SXNDKNM/ref=sr_1_2?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-2,,2020-11-03
"AMD Ryzen 5 3600 - Procesador con disipador de calor Wraith Stealth (35 MB, 6 núcleos, velocidad de 4.2 GHz, 65 W)",cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3600-Procesador-disipador/dp/B07STGGQ18/ref=sr_1_3?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-3,,2020-11-03
"AMD Ryzen 5 3600X - Procesador con ventilador Wraith Spire, Temp. máx.: 95°C",cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3600X-Procesador-ventilador/dp/B07SQBFN2D/ref=sr_1_5?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-5,,2020-11-03
"AMD Ryzen 7 3700X, Procesador con Disipador de Calor Wraith Prism (36 MB, 8 Núcleos, Velocidad de 4.4GHz, 65W)",cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3700X-Procesador-Disipador/dp/B07SXMZLPK/ref=sr_1_8?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-8,307.3,2020-11-03
AMD 3900X Ryzen 9 - Procesador con ventilador Wraith Prism,cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3900X-Procesador-ventilador/dp/B07SXMZLP9/ref=sr_1_9?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-9,438.78,2020-11-03
"AMD Ryzen 7 3800X, Procesador con Disipador de Calor Wraith Prism (32 Mb, 8 Núcleos, Velocidad de 4.5 Ghz, 105 W)",cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3800X-Procesador-Disipador/dp/B07SXMZLPJ/ref=sr_1_12?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-12,346.28,2020-11-03
AMD Ryzen 9 3950x Retail – (AM4/16 Core/4.70GHz/70MB/105W) – 100-100000051WOF,cpu,Amazon,https://www.amazon.es/AMD-Ryzen-3950x-Retail-100-100000051WOF/dp/B07ZTYKLZW/ref=sr_1_16?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesadores+amd&qid=1602070275&sr=8-16,729.04,2020-11-03
"Intel bx80684i59600k - CPU intel Core i5-9600k 3.70ghz 9m lga1151 bx80684i59600k 984505, Gris",cpu,Amazon,https://www.amazon.es/Intel-BX80684I59600K-I5-9600K-3-70Ghz-Lga1151/dp/B07HHLX1R8/ref=sr_1_2?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-2,,2020-11-03
"Intel BX80684I79700K - CPU INTEL Core I7-9700K 3.60GHZ 12M LGA1151 BX80684I79700K 985083, Gris",cpu,Amazon,https://www.amazon.es/Intel-BX80684I79700K-I7-9700K-3-60GHZ-LGA1151/dp/B07HHN6KBZ/ref=sr_1_4?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-4,,2020-11-03
"Intel Core i5-9400F procesador 2,9 GHz Caja 9 MB Smart Cache",cpu,Amazon,https://www.amazon.es/Intel-i5-9400F-procesador-Smart-Cache/dp/B07S9M32FG/ref=sr_1_5?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-5,,2020-11-03
Intel CPU CORE I5-9400F 2.90GHZ 9M LGA1151 NO GRAPHICS BX80684I59400F 999CVM,cpu,Amazon,https://www.amazon.es/I5-9400F-2-90GHZ-LGA1151-Graphics-BX80684I59400F/dp/B07MRCGQQ4/ref=sr_1_8?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-8,,2020-11-03
"Intel Core i9-10900 - Procesador (2,80 GHz, zócalo LGA1200, 65 W, Caja BX8070110900)",cpu,Amazon,https://www.amazon.es/Intel-Core-i9-10900-Procesador-BX8070110900/dp/B0883P56BM/ref=sr_1_15?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-15,439.96,2020-11-03
"Intel Bx80684I99900K Intel Core I9-9900K - Procesador , 3.60Ghz, 16 MB, LGA1151, Gris",cpu,Amazon,https://www.amazon.es/Intel-Bx80684I99900K-I9-9900K-3-60Ghz-Lga1151/dp/B005404P9I/ref=sr_1_13?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-13,412.0,2020-11-03
"Intel Core i5-10400 - Procesador (2,90 GHz; zócalo LGA1200; 65 W)",cpu,Amazon,https://www.amazon.es/Intel-Core-i5-10400-Procesador-LGA1200/dp/B0883NPQST/ref=sr_1_14?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-14,,2020-11-03
"Intel Core i7-10700K - Procesador (3,80 GHz; Casquillo LGA1200; Caja de 125 W)",cpu,Amazon,https://www.amazon.es/Intel-Core-i7-10700K-Procesador-Casquillo/dp/B0883P8CNM/ref=sr_1_16?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-16,389.95,2020-11-03
"Intel Core i9-10900X LGA2066 X299 Series - Procesador de sobremesa (10 núcleos hasta 4,7 GHz, 165 W) 10 Kerne 3.7 GHz",cpu,Amazon,https://www.amazon.es/Intel-Core-i9-10900X-LGA2066-X299/dp/B07YP69HTM/ref=sr_1_28?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-28,638.57,2020-11-03
"Procesador Intel Core i9-10900X Serie X de 10 núcleos con 3,7 GHz (hasta 4,7 GHz con Turbo Boost 3.0, LGA2066 X299 Series 165 W)",cpu,Amazon,https://www.amazon.es/Procesador-Intel-i9-10900X-n%C3%BAcleos-LGA2066/dp/B07ZQN8V6S/ref=sr_1_32?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=procesador+intel&qid=1602070578&sr=8-32,628.17,2020-11-03
"Gigabyte Technology GeForce RTX 2060 OC GV-N2060OC-6GD - Tarjeta grafica, Negro",gpu,Amazon, https://www.amazon.es/Gigabyte-Technology-GeForce-2060-GV-N2060OC-6GD/dp/B07MJGCPW5/ref=sr_1_1?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-1,329.8,2020-11-03
"MSI GeForce RTX 2060 Ventus XS 6G OC, Procesor, 5, Multicolor",gpu,Amazon, https://www.amazon.es/MSI-RTX-2060-Ventus-XS/dp/B07MVZM78T/ref=sr_1_4?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-4,334.9,2020-11-03
"MSI GeForce RTX 2060 Super Gaming X - Tarjeta gráfica (8 GB, GDDR6, 256 bit, 7680 x 4320 pixeles, PCI Express x16 3.0)",gpu,Amazon, https://www.amazon.es/MSI-GeForce-RTX-2060-Gaming/dp/B07TZ55K6J/ref=sr_1_6?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-6,526.9,2020-11-03
"ASUS TUF-RTX2060-O6G-GAMING GeForce RTX 2060 6 GB GDDR6 - Tarjeta gráfica (GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixeles, PCI Express 3.0)",gpu,Amazon, https://www.amazon.es/ASUS-TUF-RTX2060-O6G-GAMING-GeForce-2060-GDDR6/dp/B07P4CJZBY/ref=sr_1_8?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-8,339.9,2020-11-03
"Evga GeForce RTX 2070 XC Ultra Gaming - Tarjeta Grafica (8 GB, GDDR6, Doble Fan HBD y Leds RGB) Color Negro",gpu,Amazon, https://www.amazon.es/Evga-GeForce-2070-Ultra-Gaming/dp/B07JC5FXVR/ref=sr_1_12?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-12,795.54,2020-11-03
"ASUS Turbo GeForce RTX 2060 Super EVO 8GB GDDR6 - Tarjeta gráfica (Cubierta rediseñada, rodamientos a Bolas, Tecnología Auto-Extreme, GPU Tweak II)",gpu,Amazon, https://www.amazon.es/ASUS-Turbo-GeForce-Super-EVO/dp/B07VS34KJS/ref=sr_1_9?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-9,526.26,2020-11-03
"KFA2 26NRL7HPX7OK - Tarjeta gráfica (GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixeles, PCI Express x16 3.0)",gpu,Amazon, https://www.amazon.es/KFA2-26NRL7HPX7OK-Tarjeta-gr%C3%A1fica-GeForce/dp/B07M85G6PD/ref=sr_1_14?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-14,349.99,2020-11-03
"EVGA GeForce RTX 2060 Super XC Gaming, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate, 08G-P4-3162-KR",gpu,Amazon, https://www.amazon.es/EVGA-GeForce-2060-Super-Gaming/dp/B07TWY9XZ4/ref=sr_1_19?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2060&qid=1603729661&sr=8-19,,2020-11-03
Gigabyte GeForce RTX 2070 Super Gaming OC 3x 8G Tarjeta de video juego,gpu,Amazon, https://www.amazon.es/Gigabyte-GeForce-Super-Gaming-Tarjeta/dp/B07WZ6FWPK/ref=sr_1_1?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2070&qid=1603733296&sr=8-1,,2020-11-03
"ASUS Dual GeForce RTX 2070 Super EVO 8GB GDDR6 – Tarjeta gráfica (Ventiladores Axial-Tech, Auto-Extreme, Estructura Reforzada, GPU Tweak II)",gpu,Amazon, https://www.amazon.es/ASUS-Dual-GeForce-Super-GDDR6/dp/B07V7HPFT6/ref=sr_1_2?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2070&qid=1603733296&sr=8-2,639.25,2020-11-03
"Tarjeta gráfica MSI GeForce RTX 2070 Ventus GP 8 GB, GDDR6, 1620 MHz, 3 DisplayPort, 1 x HDMI, TORX Fan 2.0, Sistema de refrigeración de Doble Ventilador",gpu,Amazon, https://www.amazon.es/GeForce-RTX-2070-Ventus-GP/dp/B0817726L8/ref=sr_1_3?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2070&qid=1603733296&sr=8-3,515.46,2020-11-03
"Gigabyte Technology RTX 2070 Windforce - Tarjeta gráfica (8 GB de RAM, 256 bit, PCI-E 3.0 x 16, 1620 MHz Core Clock) Color Negro",gpu,Amazon, https://www.amazon.es/Gigabyte-RTX-2070-Windforce-PCI/dp/B07JJ5LLQN/ref=sr_1_4?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2070&qid=1603733296&sr=8-4,,2020-11-03
"MSI RTX 2080 Super Gaming X Trio - VGA 8GB, GDDR6, HDMI, 3*DP, USB-C 2S",gpu,Amazon, https://www.amazon.es/MSI-RTX2080S-Gaming-GDDR6-USB-C/dp/B07VGM29BZ/ref=sr_1_2?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2080&qid=1603733425&sr=8-2,1031.08,2020-11-03
EVGA GeForce RTX 2080 Super Black Gaming 8GB GDDR6 08G-P4-3081-KR,gpu,Amazon, https://www.amazon.es/Tarjeta-gr%C3%A1fica-EVGA-GeForce-Gaming/dp/B07VKPGGR6/ref=sr_1_4?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2080&qid=1603733425&sr=8-4,771.01,2020-11-03
"ASUS ROG Strix GeForce RTX 2080 Super OC Edition 8GB GDDR6 - Tarjeta gráfica (Ventiladores Axial-Tech, Dual BIOS, Auto-Extreme, SAP II, MaxContact, GPU Tweak II, Aura Sync, FanConnect II)",gpu,Amazon, https://www.amazon.es/ASUS-Strix-GeForce-Super-GDDR6/dp/B07VN6D5JB/ref=sr_1_8?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2080&qid=1603733425&sr=8-8,1100.0,2020-11-03
"ASUS ROG Strix GeForce RTX 2080 Ti OC Edition - Tarjeta gráfica (11 GB, GDDR6, 352 bits, 7680 x 4320 Pixeles, PCI Express 3.0)",gpu,Amazon, https://www.amazon.es/ASUS-ROG-Strix-GeForce-2080/dp/B07HNMT91C/ref=sr_1_12?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2080&qid=1603733425&sr=8-12,,2020-11-03
"Evga geforce RTX 2080 ti ftw3 Ultra Gaming, 11gb gddr6, tecnologia icx2, RGB led, blackplate de Metal, Placa de vídeo 11g-p4-2487-kr.",gpu,Amazon, https://www.amazon.es/EVGA-11G-P4-2487-KR-Tarjeta-gr%C3%A1fica-GeForce/dp/B07K6H583G/ref=sr_1_16?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2080&qid=1603733425&sr=8-16,1499.99,2020-11-03
"EVGA GeForce RTX 2080 XC Hybrid Gaming, 8GB GDDR6, Hybrid, RGB LED Logo, Blackplate de Metal, Placa de Vídeo 08G-P4-2184-KR",gpu,Amazon, https://www.amazon.es/EVGA-GeForce-Hybrid-Blackplate-08G-P4-2184-KR/dp/B07NCVS8K7/ref=sr_1_13?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=2080&qid=1603733425&sr=8-13,979.99,2020-11-03
"Portátil gaming - MSI Prestige 15, 15.6' FHD, Intel® Core™ i7-10710U, 16GB, 512+512 GB, GTX1650, W10H, Plata",laptop,Mediamarkt,https://www.mediamarkt.es/es/product/_port%C3%A1til-gaming-msi-prestige-15-15-6-fhd-intel%C2%AE-core%E2%84%A2-i7-10710u-16gb-512-512-gb-gtx1650-w10h-plata-1485804.html,1699.0,2020-11-03
MSI Prestige 15 A10SC-044XES Intel Core i7-10710U/16GB/512GB SSD/GTX 1650/15.6',laptop,PC Componentes,https://www.pccomponentes.com/msi-prestige-15-a10sc-044xes-intel-core-i7-10710u-16gb-512gb-ssd-gtx-1650-156,1249.0,2020-11-03
MSI Prestige 15 A10SC-293XES Intel Core i7-10710U/32GB/1TB SSD/GTX 1650/15.6',laptop,PC Componentes,https://www.pccomponentes.com/msi-prestige-15-a10sc-293xes-intel-core-i7-10710u-32gb-1tb-ssd-gtx-1650-156,1599.0,2020-11-03
Dell XPS 7390 Intel Core i7-10510U/16GB/512GB SSD/13.3',laptop,PC Componentes,https://www.pccomponentes.com/dell-xps-7390-intel-core-i7-10510u-16gb-512gb-ssd-133,1564.59,2020-11-03
Dell XPS 15 7590 Intel Core i7-9750H/16GB/512GB SSD/GTX 1650/15.6',laptop,PC Componentes,https://www.pccomponentes.com/dell-xps-15-7590-intel-core-i7-9750h-16gb-512gb-ssd-gtx-1650-156,1449.0,2020-11-03
Asus Zenbook 14 UX431FL-AM049T Intel Core i7-10510U/16GB/512GB SSD/MX250/14',laptop,PC Componentes,https://www.pccomponentes.com/asus-zenbook-14-ux431fl-am049t-intel-core-i7-10510u-16gb-512gb-ssd-mx250-14,1099.99,2020-11-03
Asus Zenbook 14 UX431FA-AM128 Intel Core i7-10510U/16GB/512GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/asus-zenbook-14-ux431fa-am128-intel-core-i7-10510u-16gb-512gb-ssd-14,899.99,2020-11-03
Asus ZenBook 14 UX434FAC-A5188T Intel Core i7-10510U/16GB/512GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/asus-zenbook-14-ux434fac-a5188t-intel-core-i7-10510u-16gb-512gb-ssd-14,1159.0,2020-11-03
Asus Zenbook UX325JA-EG007T Intel Core i7-1065G7/16GB/512GB SSD/13.3',laptop,PC Componentes,https://www.pccomponentes.com/asus-zenbook-ux325ja-eg007t-intel-core-i7-1065g7-16gb-512gb-ssd-133,1127.6,2020-11-03
Asus ZenBook 14 BX425JA-BM145R Intel Core i7-1065G7/16GB/512GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/asus-zenbook-14-bx425ja-bm145r-intel-core-i7-1065g7-16gb-512gb-ssd-14,1249.0,2020-11-03
Lenovo ThinkPad E490 Intel Core i5-8265U/8GB/512GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e490-intel-core-i5-8265u-8gb-512gb-ssd-14,898.99,2020-11-03
Lenovo ThinkPad E595 AMD Ryzen 5 3500U/16GB/512GB SSD/15.6',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e595-amd-ryzen-5-3500u-16gb-512gb-ssd-156,849.0,2020-11-03
Lenovo ThinkPad E14 Intel Core i5-10210U/8GB/512GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e14-intel-core-i5-10210u-8gb-512gb-ssd-14,799.0,2020-11-03
Lenovo ThinkPad E15 Intel Core i5-10210U/8GB/512GB SSD/15.6',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e15-intel-core-i5-10210u-8gb-512gb-ssd-156,1051.36,2020-11-03
Lenovo ThinkPad E15 Intel Core i5-10210U/8GB/256GB SSD/15.6',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e15-intel-core-i5-10210u-8gb-256gb-ssd-156,798.99,2020-11-03
Lenovo ThinkPad E14 Intel Core i5-10210U/8GB/256GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e14-intel-core-i5-10210u-8gb-256gb-ssd-14,799.0,2020-11-03
Lenovo ThinkPad E14 AMD Ryzen 5 4500U/16GB/512GB SSD/14',laptop,PC Componentes,https://www.pccomponentes.com/lenovo-thinkpad-e14-amd-ryzen-5-4500u-16gb-512gb-ssd-14,899.99,2020-11-03
